frame,ii,jj,xtl,ytl,xbr,ybr
13446,2,2,165.55999999999995,35.50999999999999,241.47000000000003,158.91999999999996
13447,2,2,174.12,34.01999999999998,250.01999999999998,157.42999999999995
13448,2,2,182.67999999999995,32.539999999999964,258.5799999999999,155.94000000000005
13449,2,2,184.41999999999996,34.01999999999998,260.31999999999994,157.42999999999995
13450,2,2,186.14999999999998,35.50999999999999,262.05999999999995,158.91999999999996
13451,2,2,187.89,37.0,263.78999999999996,160.39999999999998
13452,2,2,187.51999999999998,38.610000000000014,263.4200000000001,162.01999999999998
13453,2,2,187.14999999999998,40.23000000000002,263.04999999999995,163.63
13454,2,2,186.76999999999998,41.84000000000003,262.68000000000006,165.24
13455,2,2,186.39999999999998,43.450000000000045,262.29999999999995,166.85000000000002
13456,2,2,186.02999999999997,45.059999999999945,261.93000000000006,168.47000000000003
13457,2,2,185.65999999999997,46.67999999999995,261.55999999999995,170.08000000000004
13458,2,2,189.55999999999995,39.789999999999964,265.47,163.19000000000005
13459,2,2,193.47000000000003,32.90999999999997,269.3699999999999,156.30999999999995
13460,2,2,197.3800000000001,26.019999999999982,273.28,149.42999999999995
13461,2,2,201.28999999999996,19.139999999999986,277.19000000000005,142.53999999999996
13462,2,2,196.31999999999994,21.870000000000005,272.23,145.26999999999998
13463,2,2,191.36,24.600000000000023,267.26,148.0
13464,2,2,186.39999999999998,27.33000000000004,262.29999999999995,150.73000000000002
13465,2,2,184.41999999999996,34.51999999999998,260.31999999999994,157.91999999999996
13466,2,2,182.42999999999995,41.710000000000036,258.3299999999999,165.12
13467,2,2,180.45000000000005,48.90999999999997,256.3499999999999,172.30999999999995
13468,2,2,182.67999999999995,56.72000000000003,264.52,178.65999999999997
13469,2,2,184.90999999999997,64.53999999999996,272.70000000000005,185.0
13470,2,2,187.14,70.86000000000001,281.6500000000001,188.35000000000002
13471,2,2,189.38,77.19000000000005,290.5999999999999,191.70000000000005
13472,2,2,190.67999999999995,79.99000000000001,293.02,191.51
13473,2,2,191.99,82.78999999999996,295.44000000000005,191.33000000000004
13474,2,2,193.28999999999996,85.60000000000002,297.8599999999999,191.14
13475,2,2,194.5999999999999,88.39999999999998,300.27,190.96000000000004
13476,2,2,192.8599999999999,81.45000000000005,298.53999999999996,184.01
13477,2,2,191.13,74.50999999999999,296.79999999999995,177.05999999999995
13478,2,2,189.39,67.55999999999995,295.05999999999995,170.12
13479,2,2,180.46000000000004,51.190000000000055,289.9000000000001,153.0
13480,2,2,170.03999999999996,45.24000000000001,279.48,147.04999999999995
13481,2,2,151.44000000000005,28.120000000000005,260.8800000000001,129.92999999999995
13482,2,2,137.28999999999996,7.279999999999973,246.74,109.09000000000003
13483,2,2,125.38999999999999,0.0,234.82999999999993,99.41999999999996
13484,2,1,114.22000000000003,404.67999999999995,223.67000000000007,416.0
13484,2,2,114.22000000000003,0.0,223.67000000000007,90.49000000000001
13485,2,1,101.57000000000005,391.28,211.01,416.0
13485,2,2,101.57000000000005,0.0,211.01,77.09000000000003
13486,2,1,102.32000000000005,385.33000000000004,211.76,416.0
13486,2,2,102.32000000000005,0.0,211.76,71.13999999999999
13487,2,1,93.75999999999999,377.14,203.20000000000005,416.0
13487,2,2,93.75999999999999,0.0,203.20000000000005,62.950000000000045
13488,2,1,85.20000000000005,368.96000000000004,194.6400000000001,416.0
13488,2,2,85.20000000000005,0.0,194.6400000000001,54.76999999999998
13489,2,1,81.85000000000002,360.4,191.28999999999996,416.0
13489,2,2,81.85000000000002,0.0,191.28999999999996,46.210000000000036
13490,2,1,78.5,351.84000000000003,187.94000000000005,416.0
13490,2,2,78.5,0.0,187.94000000000005,37.64999999999998
13491,2,1,79.25,357.04999999999995,193.20000000000005,416.0
13491,2,2,79.25,0.0,193.20000000000005,46.60000000000002
13492,2,1,74.03999999999996,351.09000000000003,187.99,416.0
13492,2,2,74.03999999999996,0.0,187.99,40.639999999999986
13493,2,1,77.38999999999999,349.23,191.34000000000003,416.0
13493,2,2,77.38999999999999,0.0,191.34000000000003,38.77999999999997
13494,2,1,80.73000000000002,347.37,194.69000000000005,416.0
13494,2,2,80.73000000000002,0.0,194.69000000000005,36.91999999999996
13495,2,1,82.97000000000003,345.88,196.92000000000007,416.0
13495,2,2,82.97000000000003,0.0,196.92000000000007,35.440000000000055
13496,2,1,85.20000000000005,344.39,199.1500000000001,416.0
13496,2,2,85.20000000000005,0.0,199.1500000000001,33.950000000000045
13497,2,1,87.42999999999995,342.90999999999997,201.3900000000001,416.0
13497,2,2,87.42999999999995,0.0,201.3900000000001,32.460000000000036
13498,2,1,85.07000000000005,340.29999999999995,199.02999999999997,416.0
13498,2,2,85.07000000000005,0.0,199.02999999999997,29.850000000000023
13499,2,1,82.72000000000003,337.70000000000005,196.67000000000007,416.0
13499,2,2,82.72000000000003,0.0,196.67000000000007,27.25
13500,2,1,80.36000000000001,335.09000000000003,194.31999999999994,416.0
13500,2,2,80.36000000000001,0.0,194.31999999999994,24.639999999999986
13501,2,1,78.0,332.49,191.96000000000004,416.0
13501,2,2,78.0,0.0,191.96000000000004,22.039999999999964
13502,2,1,75.64999999999998,329.88,189.60000000000002,416.0
13502,2,2,75.64999999999998,0.0,189.60000000000002,19.440000000000055
13503,2,1,73.28999999999996,327.28,187.24,416.0
13503,2,2,73.28999999999996,0.0,187.24,16.83000000000004
13504,2,1,76.63999999999999,324.91999999999996,188.60000000000002,416.0
13504,2,2,76.63999999999999,0.0,188.60000000000002,16.960000000000036
13505,2,1,79.99000000000001,322.55999999999995,189.96000000000004,416.0
13505,2,2,79.99000000000001,0.0,189.96000000000004,17.090000000000032
13506,2,1,83.34000000000003,320.21000000000004,191.32000000000005,416.0
13506,2,2,83.34000000000003,0.0,191.32000000000005,17.220000000000027
13507,2,1,86.69000000000005,317.85,192.68000000000006,416.0
13507,2,2,86.69000000000005,0.0,192.68000000000006,17.340000000000032
13508,2,1,90.02999999999997,315.49,194.03999999999996,416.0
13508,2,2,90.02999999999997,0.0,194.03999999999996,17.470000000000027
13509,2,1,93.38,313.14,195.4000000000001,416.0
13509,2,2,93.38,0.0,195.4000000000001,17.600000000000023
13510,2,1,95.12,309.65999999999997,197.1400000000001,416.0
13510,2,2,95.12,0.0,197.1400000000001,14.129999999999995
13511,2,1,96.86000000000001,306.19000000000005,198.8699999999999,416.0
13511,2,2,96.86000000000001,0.0,198.8699999999999,10.649999999999977
13512,2,1,98.59000000000003,302.72,200.6099999999999,416.0
13513,2,1,98.59000000000003,299.49,200.6099999999999,416.0
13514,2,1,98.59000000000003,296.27,200.6099999999999,416.0
13515,2,1,98.59000000000003,293.03999999999996,200.6099999999999,413.5
13516,2,1,99.34000000000003,287.46000000000004,201.3499999999999,407.91999999999996
13517,2,1,100.08000000000004,281.88,202.0999999999999,402.34000000000003
13518,2,1,105.28999999999996,275.17999999999995,207.30999999999995,395.64
13519,2,1,110.5,268.48,212.51999999999998,388.95000000000005
13520,2,1,113.48000000000002,269.24,218.1099999999999,383.37
13521,2,1,116.45000000000005,270.0,223.70000000000005,377.78
13522,2,1,113.48000000000002,261.80999999999995,220.72000000000003,369.6
13523,2,1,120.54999999999995,262.21000000000004,219.96000000000004,364.39
13524,2,1,127.62,262.6,219.20000000000005,359.17999999999995
13525,2,1,130.21000000000004,257.76,227.76,362.89
13526,2,1,132.79999999999995,252.92999999999995,236.31999999999994,366.6
13527,2,1,135.77999999999997,252.54999999999995,239.28999999999996,366.23
13528,2,1,138.75,252.17999999999995,242.26999999999998,365.86
13529,2,1,141.73000000000002,251.80999999999995,245.25,365.48
13530,2,1,144.71000000000004,251.44000000000005,248.22000000000003,365.11
13531,2,1,145.95000000000005,252.67999999999995,246.1500000000001,362.96000000000004
13532,2,1,147.19000000000005,253.91999999999996,244.08999999999992,360.80999999999995
13533,2,1,148.42999999999995,255.15999999999997,242.01999999999998,358.65999999999997
13534,2,1,149.66999999999996,256.4,239.95000000000005,356.51
13535,2,1,150.90999999999997,257.64,237.8800000000001,354.36
13536,2,1,152.14999999999998,258.88,235.80999999999995,352.21000000000004
13537,2,1,153.39,260.12,233.74,350.05999999999995
13538,2,1,154.63,261.36,231.67000000000007,347.90999999999997
13539,2,1,155.87,262.6,229.5999999999999,345.76
13540,2,1,152.89,264.34000000000003,226.6199999999999,347.5
13541,2,1,149.91999999999996,266.07000000000005,223.6500000000001,349.24
13542,2,1,146.94000000000005,267.80999999999995,220.67000000000007,350.97
13543,2,1,142.47000000000003,270.78999999999996,216.20000000000005,353.95000000000005
13544,2,1,138.01,273.76,211.74,356.92999999999995
13545,2,1,133.53999999999996,276.74,207.26999999999998,359.9
13546,2,1,131.76,278.53,205.49,361.69000000000005
13547,2,1,129.97000000000003,280.30999999999995,203.70000000000005,363.47
13548,2,1,128.19000000000005,282.1,201.91000000000008,365.26
13549,2,1,126.39999999999998,283.89,200.1300000000001,367.04999999999995
13550,2,1,124.61000000000001,285.66999999999996,198.33999999999992,368.83000000000004
13551,2,1,124.61000000000001,285.66999999999996,198.08999999999992,362.62
13552,2,1,124.61000000000001,285.66999999999996,197.8499999999999,356.40999999999997
13553,2,1,124.61000000000001,285.66999999999996,197.5999999999999,350.20000000000005
13554,2,1,121.63999999999999,287.9,194.6199999999999,352.42999999999995
13555,2,1,118.65999999999997,290.14,191.64999999999998,354.65999999999997
13556,2,1,115.67999999999995,292.37,188.66999999999996,356.9
13557,2,1,127.60000000000002,297.6,188.66999999999996,356.9
13558,2,1,130.86,297.13,191.91999999999996,356.42999999999995
13559,2,1,134.11,296.66999999999996,195.18000000000006,355.97
13560,2,1,137.37,296.20000000000005,198.44000000000005,355.5
13561,2,1,140.62,295.74,201.69000000000005,355.03999999999996
13562,2,1,143.88,295.27,204.95000000000005,354.57000000000005
13563,2,1,147.13,294.80999999999995,208.20000000000005,354.1
13564,2,1,150.39,294.34000000000003,211.46000000000004,353.64
13565,2,1,153.64999999999998,293.88,214.71000000000004,353.16999999999996
13566,2,1,153.51999999999998,290.53,218.55999999999995,354.15999999999997
13567,2,1,153.39999999999998,287.17999999999995,222.4000000000001,355.15
13568,2,1,153.26999999999998,283.83000000000004,226.25,356.14
13569,2,1,153.14999999999998,280.48,230.0999999999999,357.12
13570,2,1,153.01999999999998,277.13,233.94000000000005,358.11
13571,2,1,152.89999999999998,273.78,237.78999999999996,359.1
13572,2,1,151.40999999999997,266.36,245.22000000000003,353.64
13573,2,1,149.91999999999996,258.92999999999995,252.66000000000008,348.17999999999995
13574,2,1,148.44000000000005,251.5,260.0999999999999,342.73
13575,2,1,149.91999999999996,218.01,307.0,309.24
13576,2,1,186.39,203.10000000000002,310.0,289.14
13577,2,1,241.46000000000004,159.19000000000005,365.06999999999994,245.23000000000002
13578,2,1,321.79999999999995,124.96000000000004,416.0,244.5
13578,3,1,0.0,124.96000000000004,24.24000000000001,244.5
13579,3,1,5.529999999999973,99.70000000000005,123.96000000000004,208.02999999999997
13580,3,1,117.90000000000009,85.56,236.33999999999992,193.89
13581,3,1,213.91000000000008,89.27999999999997,332.3399999999999,197.61
13582,3,1,300.20000000000005,90.76999999999998,397.0899999999999,211.79999999999995
13583,3,1,361.22,105.70000000000005,416.0,206.59000000000003
13583,4,1,0.0,105.70000000000005,45.09999999999991,206.59000000000003
13584,3,1,395.4200000000001,123.55999999999995,416.0,208.10000000000002
13584,4,1,0.0,123.55999999999995,80.07999999999993,208.10000000000002
13585,4,1,0.0,139.19000000000005,94.96000000000004,223.73000000000002
13586,4,1,1.0,149.61,101.66000000000008,234.14999999999998
13587,4,1,6.210000000000036,174.89999999999998,118.09999999999991,237.10000000000002
13588,4,1,0.0,183.83000000000004,77.20000000000005,250.5
13589,4,1,0.0,175.64999999999998,74.22000000000003,242.30999999999995
13590,3,1,389.5,189.78999999999996,416.0,276.5
13590,4,1,0.0,189.78999999999996,49.66000000000008,276.5
13591,3,1,375.4000000000001,209.89999999999998,416.0,286.17999999999995
13591,4,1,0.0,209.89999999999998,15.430000000000064,286.17999999999995
13592,3,1,378.3800000000001,211.89,416.0,288.15999999999997
13592,4,1,0.0,211.89,18.410000000000082,288.15999999999997
13593,3,1,381.3499999999999,213.87,416.0,290.15
13593,4,1,0.0,213.87,21.3900000000001,290.15
13594,3,1,384.3299999999999,215.86,416.0,292.13
13594,4,1,0.0,215.86,24.3599999999999,292.13
13595,3,1,384.3299999999999,219.89999999999998,416.0,296.16999999999996
13595,4,1,0.0,219.89999999999998,24.3599999999999,296.16999999999996
13596,3,1,384.3299999999999,223.94000000000005,416.0,300.21000000000004
13596,4,1,0.0,223.94000000000005,24.3599999999999,300.21000000000004
13597,3,1,384.3299999999999,227.98000000000002,416.0,304.25
13597,4,1,0.0,227.98000000000002,24.3599999999999,304.25
13598,3,1,384.3299999999999,232.01999999999998,416.0,308.28999999999996
13598,4,1,0.0,232.01999999999998,24.3599999999999,308.28999999999996
13599,3,1,384.3299999999999,236.05999999999995,416.0,312.33000000000004
13599,4,1,0.0,236.05999999999995,24.3599999999999,312.33000000000004
13600,3,1,384.3299999999999,240.10000000000002,416.0,316.37
13600,4,1,0.0,240.10000000000002,24.3599999999999,316.37
13601,3,1,384.3299999999999,244.14,416.0,320.40999999999997
13601,4,1,0.0,244.14,24.3599999999999,320.40999999999997
13602,3,1,384.3299999999999,244.14,416.0,320.40999999999997
13602,4,1,0.0,244.14,24.3599999999999,320.40999999999997
13452,0,2,125.83,132.04999999999995,170.48,176.70000000000005
13453,0,2,132.53,129.80999999999995,177.18,174.47000000000003
13454,0,2,132.53,129.80999999999995,177.18,174.47000000000003
13455,0,2,132.53,129.80999999999995,177.18,174.47000000000003
13456,0,2,132.53,129.80999999999995,177.18,174.47000000000003
13457,0,2,132.53,129.80999999999995,177.18,174.47000000000003
13458,0,2,132.53,129.80999999999995,177.18,174.47000000000003
13459,0,2,132.53,129.80999999999995,177.18,174.47000000000003
13485,0,2,122.99,112.86000000000001,166.49,155.5
13486,0,2,93.7,103.39999999999998,153.6,149.03999999999996
13487,0,2,66.91,101.25999999999999,126.81,146.89
13488,0,2,42.26,121.62,102.16,167.26
13489,0,2,25.28,135.51,85.18,181.14
13490,0,2,0.0,143.22000000000003,38.89,188.86
13491,0,2,0.0,141.37,38.89,187.01
13495,0,2,5.17,132.05999999999995,87.39,198.73000000000002
13496,0,2,31.84,127.62,114.06,194.27999999999997
13497,0,2,49.2,113.39999999999998,127.1,171.34000000000003
13498,0,2,60.0,102.60000000000002,137.9,160.52999999999997
13499,0,2,55.37,93.34000000000003,133.27,151.26999999999998
13500,0,2,39.17,80.22000000000003,117.07,138.15999999999997
13501,0,2,22.97,67.10000000000002,100.86,125.03999999999996
13502,0,2,10.62,47.039999999999964,88.52,104.98000000000002
13503,0,2,12.15,52.190000000000055,98.81,114.25
13504,0,2,13.67,57.33000000000004,109.1,123.52999999999997
13505,0,2,15.2,62.47000000000003,119.38,132.79999999999995
13506,0,2,32.18,82.53999999999996,136.36,152.86
13507,0,2,52.24,80.99000000000001,156.42,151.32000000000005
13508,0,2,59.1,84.10000000000002,150.25,151.32000000000005
13509,0,2,66.82,85.38,157.96,152.60000000000002
13510,0,2,81.63,96.5,172.78,163.72000000000003
13511,0,2,86.78,85.57000000000005,177.92,152.77999999999997
13512,0,2,91.92,74.63,183.07,141.85000000000002
13513,0,2,94.07,70.75999999999999,185.22,137.98000000000002
13514,0,2,95.37,69.47000000000003,186.51,136.69000000000005
13515,0,2,100.92,62.059999999999945,192.07,129.27999999999997
13516,0,2,106.48,54.64999999999998,197.62,121.87
13517,0,2,110.18,37.99000000000001,201.33,105.21000000000004
13518,0,2,113.88,30.58000000000004,205.03,97.79999999999995
13519,0,2,118.59,30.58000000000004,205.03,102.5
13520,0,2,123.29,30.58000000000004,205.03,107.20000000000005
13521,0,2,128.0,30.58000000000004,205.03,111.89999999999998
13522,0,2,129.17,30.519999999999982,206.2,111.85000000000002
13523,0,2,130.33,30.470000000000027,207.37,111.78999999999996
13524,0,2,131.5,30.41999999999996,208.53,111.74000000000001
13525,0,2,132.67,30.360000000000014,209.7,111.67999999999995
13526,0,2,133.84,30.309999999999945,210.87,111.63
13527,0,2,135.0,30.25,212.03,111.58000000000004
13528,0,2,136.17,30.200000000000045,213.2,111.51999999999998
13529,0,2,137.34,30.149999999999977,214.37,111.47000000000003
13530,0,2,138.5,30.090000000000032,215.54,111.40999999999997
13531,0,2,139.67,30.039999999999964,216.7,111.36000000000001
13532,0,2,140.84,29.980000000000018,217.87,111.29999999999995
13533,0,2,142.01,29.92999999999995,219.04,111.25
13534,0,2,143.17,29.870000000000005,220.2,111.20000000000005
13535,0,2,144.34,29.82000000000005,221.37,111.13999999999999
13536,0,2,144.47,33.92999999999995,221.5,115.25
13537,0,2,144.59,38.039999999999964,221.62,119.36000000000001
13538,0,2,144.72,42.14999999999998,221.75,123.47000000000003
13539,0,2,145.31,42.049999999999955,222.34,123.37
13540,0,2,145.9,41.940000000000055,222.93,123.25999999999999
13541,0,2,146.49,41.83000000000004,223.52,123.14999999999998
13542,0,2,147.08,41.72000000000003,224.11,123.04999999999995
13543,0,2,147.66,41.620000000000005,224.7,122.94000000000005
13544,0,2,148.25,41.50999999999999,225.29,122.83000000000004
13545,0,2,148.84,41.39999999999998,225.88,122.72000000000003
13546,0,2,149.43,41.289999999999964,226.46,122.62
13547,0,2,150.02,41.190000000000055,227.05,122.50999999999999
13548,0,2,150.61,41.08000000000004,227.64,122.39999999999998
13549,0,2,151.2,40.97000000000003,228.23,122.29999999999995
13550,0,2,151.79,40.870000000000005,228.82,122.19000000000005
13551,0,2,152.38,40.75999999999999,229.41,122.08000000000004
13552,0,2,152.97,40.64999999999998,230.0,121.97000000000003
13553,0,2,153.56,40.539999999999964,230.59,121.87
13554,0,2,154.15,40.440000000000055,231.18,121.75999999999999
13555,0,2,154.74,40.33000000000004,231.77,121.64999999999998
13556,0,2,155.33,40.22000000000003,232.36,121.54999999999995
13557,0,2,155.92,40.120000000000005,232.95,121.44000000000005
13558,0,2,156.51,40.00999999999999,233.54,121.33000000000004
13559,0,2,157.1,39.89999999999998,234.13,121.22000000000003
13560,0,2,157.69,39.789999999999964,234.72,121.12
13561,0,2,158.27,39.690000000000055,235.31,121.00999999999999
13562,0,2,158.86,39.58000000000004,235.9,120.89999999999998
13563,0,2,164.01,38.289999999999964,241.04,119.62
13564,0,2,163.24,40.10000000000002,240.27,121.41999999999996
13565,0,2,162.46,41.89999999999998,239.5,123.22000000000003
13566,0,2,161.69,43.700000000000045,238.72,125.01999999999998
13567,0,2,160.92,45.5,237.95,126.82000000000005
13568,0,2,160.15,47.299999999999955,237.18,128.62
13569,0,2,159.53,41.710000000000036,236.56,123.03999999999996
13570,0,2,158.91,36.129999999999995,235.94,117.45000000000005
13571,0,2,158.29,30.549999999999955,235.32,111.87
13572,0,2,155.72,24.120000000000005,232.75,105.44000000000005
13573,0,2,158.29,39.51999999999998,246.91,100.29999999999995
13574,0,2,175.01,45.950000000000045,263.63,106.73000000000002
13575,0,2,172.44,49.799999999999955,261.06,110.59000000000003
13576,0,2,170.58,79.44000000000005,259.21,140.22000000000003
13577,0,2,169.04,97.00999999999999,257.66,157.78999999999996
13578,0,2,151.98,114.05999999999995,240.61,174.85000000000002
13579,0,2,147.35,148.01,235.98,208.79999999999995
13580,0,2,153.52,169.62,242.15,230.4000000000001
13581,0,2,149.82,191.84000000000003,238.44,252.6300000000001
13582,0,2,175.87,179.21000000000004,277.45,251.1400000000001
13583,0,2,178.1,171.01999999999998,284.9,254.0999999999999
13584,0,2,174.24,151.73000000000002,281.04,234.80999999999995
13585,0,2,174.24,138.39999999999998,281.04,221.48000000000002
13586,0,2,174.24,125.07000000000005,281.04,208.1400000000001
13587,0,2,149.8,122.85000000000002,256.6,205.92000000000007
13588,0,2,165.35,118.39999999999998,272.15,201.48000000000002
13589,0,2,168.45,112.20000000000005,275.25,195.27999999999997
13590,0,2,171.55,106.0,278.35,189.07000000000005
13591,0,2,184.58,102.29999999999995,267.8,182.87
13592,0,2,174.03,99.82000000000005,257.26,180.39
13593,0,2,174.75,100.75,257.98,181.32000000000005
13594,0,2,175.47,101.66999999999996,258.7,182.25
13595,0,2,176.19,102.60000000000002,259.42,183.16999999999996
13596,0,2,176.91,103.51999999999998,260.14,184.10000000000002
13597,0,2,177.63,104.45000000000005,260.86,185.01999999999998
13598,0,2,178.35,105.38,261.58,185.95000000000005
13599,0,2,179.07,106.29999999999995,262.3,186.88
13600,0,2,179.79,107.23000000000002,263.02,187.79999999999995
13601,0,2,180.51,108.14999999999998,263.74,188.73000000000002
13602,0,2,181.24,109.08000000000004,264.46,189.64999999999998
13603,0,2,181.96,110.00999999999999,265.18,190.58000000000004
13604,0,2,182.68,110.92999999999995,265.9,191.5
13605,0,2,183.4,111.86000000000001,266.62,192.43000000000006
13606,0,2,184.12,112.77999999999997,267.34,193.3599999999999
13607,0,2,184.84,113.71000000000004,268.06,194.27999999999997
13608,0,2,190.85,102.28999999999996,274.08,182.86
13609,0,2,196.87,90.87,280.1,171.44000000000005
13610,0,2,207.14,77.89999999999998,290.36,158.48000000000002
13611,0,2,247.38,70.45000000000005,330.6,151.02999999999997
13612,0,2,279.91,74.58000000000004,363.13,155.14999999999998
13613,0,2,300.71,81.16999999999996,383.93,161.74
13614,0,2,323.05,74.60000000000002,416.0,161.39
13614,1,2,0.0,74.60000000000002,21.100000000000023,161.39
13615,0,2,347.63,82.14999999999998,416.0,166.87
13615,1,2,0.0,82.14999999999998,35.39999999999998,166.87
13616,0,2,368.98,102.55999999999995,416.0,185.20000000000005
13616,1,2,0.0,102.55999999999995,46.48000000000002,185.20000000000005
13617,0,2,383.6,129.10000000000002,416.0,211.29999999999995
13617,1,2,0.0,129.10000000000002,58.80000000000001,211.29999999999995
13618,0,2,365.74,159.46000000000004,416.0,241.66000000000008
13618,1,2,0.0,159.46000000000004,40.94,241.66000000000008
13619,0,2,357.57,176.60000000000002,416.0,258.79999999999995
13619,1,2,0.0,176.60000000000002,32.76999999999998,258.79999999999995
13620,0,2,361.68,186.89,416.0,269.0899999999999
13620,1,2,0.0,186.89,36.879999999999995,269.0899999999999
13621,0,2,365.8,197.17000000000007,416.0,279.3699999999999
13621,1,2,0.0,197.17000000000007,41.0,279.3699999999999
13622,0,2,369.91,207.46000000000004,416.0,289.6600000000001
13622,1,2,0.0,207.46000000000004,45.110000000000014,289.6600000000001
13623,0,2,382.26,207.46000000000004,416.0,289.6600000000001
13623,1,2,0.0,207.46000000000004,57.45999999999998,289.6600000000001
13624,0,2,397.69,207.46000000000004,416.0,289.6600000000001
13624,1,2,0.0,207.46000000000004,72.88999999999999,289.6600000000001
13625,0,2,396.1,207.46000000000004,416.0,306.20000000000005
13625,1,2,0.0,207.46000000000004,72.88999999999999,306.20000000000005
13626,0,2,396.1,216.76999999999998,416.0,315.5
13626,1,2,0.0,216.76999999999998,72.88999999999999,315.5
13627,0,2,396.61,217.97000000000003,416.0,316.70000000000005
13627,1,2,0.0,217.97000000000003,73.41000000000003,316.70000000000005
13628,0,2,397.13,219.17000000000007,416.0,317.9000000000001
13628,1,2,0.0,219.17000000000007,73.92000000000002,317.9000000000001
13629,0,2,397.64,220.3699999999999,416.0,319.0999999999999
13629,1,2,0.0,220.3699999999999,74.43,319.0999999999999
13630,0,2,398.16,221.56999999999994,416.0,320.29999999999995
13630,1,2,0.0,221.56999999999994,74.94999999999999,320.29999999999995
13631,0,2,398.67,222.76999999999998,416.0,321.5
13631,1,2,0.0,222.76999999999998,75.45999999999998,321.5
13632,0,2,399.19,223.97000000000003,416.0,322.70000000000005
13632,1,2,0.0,223.97000000000003,75.98000000000002,322.70000000000005
13633,0,2,399.7,225.17000000000007,416.0,323.9000000000001
13633,1,2,0.0,225.17000000000007,76.49000000000001,323.9000000000001
13634,0,2,400.22,226.3699999999999,416.0,325.0999999999999
13634,1,2,0.0,226.3699999999999,77.00999999999999,325.0999999999999
13635,0,2,400.73,227.56999999999994,416.0,326.29999999999995
13635,1,2,0.0,227.56999999999994,77.51999999999998,326.29999999999995
13636,0,2,396.1,233.74,416.0,332.48
13636,1,2,0.0,233.74,72.88999999999999,332.48
13637,0,2,398.8,234.9000000000001,416.0,333.6300000000001
13637,1,2,0.0,234.9000000000001,75.58999999999997,333.6300000000001
13638,0,2,401.5,236.04999999999995,416.0,334.78999999999996
13638,1,2,0.0,236.04999999999995,78.29000000000002,334.78999999999996
13639,0,2,404.2,237.21000000000004,416.0,335.95000000000005
13639,1,2,0.0,237.21000000000004,80.99000000000001,335.95000000000005
13640,1,2,0.0,238.3699999999999,83.69,337.0999999999999
13641,1,2,0.0,237.5999999999999,89.08999999999997,336.3299999999999
13642,1,2,1.6999999999999886,236.81999999999994,94.49000000000001,335.55999999999995
13643,1,2,1.6999999999999886,250.71000000000004,94.49000000000001,349.45000000000005
13644,1,2,9.420000000000016,258.43000000000006,102.21000000000004,357.1600000000001
13645,1,2,9.420000000000016,269.53999999999996,102.21000000000004,368.28
13646,1,2,18.680000000000007,284.3599999999999,111.47000000000003,383.0899999999999
13647,1,2,25.5,293.3499999999999,118.28999999999996,392.0799999999999
13648,1,2,32.31999999999999,302.3399999999999,125.11000000000001,401.0799999999999
13649,1,2,43.49000000000001,310.4000000000001,136.27999999999997,409.1400000000001
13650,1,2,50.93000000000001,308.8499999999999,143.72000000000003,407.5899999999999
13651,1,2,58.370000000000005,307.29999999999995,151.15999999999997,406.03999999999996
13652,1,2,61.889999999999986,306.27,154.67999999999995,405.01
13653,1,2,65.39999999999998,305.24,158.19000000000005,403.97
13654,1,2,68.91000000000003,304.20000000000005,161.71000000000004,402.94000000000005
13655,1,2,64.22000000000003,304.1099999999999,157.01,402.8499999999999
13656,1,2,59.51999999999998,304.03,152.30999999999995,402.76
13657,1,2,54.829999999999984,303.94000000000005,147.62,402.6700000000001
13658,1,2,50.129999999999995,303.8499999999999,142.91999999999996,402.5899999999999
13659,1,2,45.43000000000001,303.76,138.23000000000002,402.5
13660,1,2,40.74000000000001,303.6700000000001,133.52999999999997,402.4100000000001
13661,1,2,36.04000000000002,303.5799999999999,128.83000000000004,402.31999999999994
13662,1,2,26.430000000000007,289.6300000000001,119.22000000000003,388.3699999999999
13663,1,2,16.819999999999993,275.68000000000006,109.61000000000001,374.4100000000001
13664,1,2,15.269999999999982,271.6400000000001,108.05999999999995,370.3800000000001
13665,1,2,13.720000000000027,267.6099999999999,106.50999999999999,366.3499999999999
13666,1,2,15.990000000000009,259.1400000000001,108.77999999999997,357.8699999999999
13667,1,2,18.25999999999999,250.66000000000008,111.05999999999995,349.4000000000001
13668,1,2,20.54000000000002,242.19000000000005,113.33000000000004,340.9200000000001
13669,1,2,25.70999999999998,245.91000000000008,118.5,344.6400000000001
13670,1,2,30.879999999999995,249.6300000000001,123.66999999999996,348.3699999999999
13671,1,2,36.04000000000002,253.3499999999999,128.83000000000004,352.0899999999999
13672,1,2,42.39999999999998,256.6099999999999,135.19000000000005,355.3399999999999
13673,1,2,48.75999999999999,259.8599999999999,141.54999999999995,358.5999999999999
13674,1,2,55.110000000000014,263.1199999999999,147.90999999999997,361.8499999999999
13675,1,2,61.47000000000003,266.3699999999999,154.26,365.1099999999999
13676,1,2,58.660000000000025,266.77,151.45000000000005,365.51
13677,1,2,55.839999999999975,267.18000000000006,148.64,365.9100000000001
13678,1,2,53.02999999999997,267.5799999999999,145.82000000000005,366.31999999999994
13679,1,2,50.22000000000003,267.98,143.01,366.72
13680,1,2,47.39999999999998,268.3800000000001,140.20000000000005,367.1199999999999
13681,1,2,44.589999999999975,268.78,137.38,367.52
13682,1,2,41.77999999999997,269.19000000000005,134.57000000000005,367.9200000000001
13683,1,2,38.95999999999998,269.5899999999999,131.76,368.3299999999999
